INDEX,VEHICLE ID,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W
6086,6928,2014/6/10,11:04:51,39.97806,N,116.56191,E
6106,6930,2014/6/10,11:04:51,39.97811,N,116.56155,E
7742,9688,2014/6/10,11:04:51,39.88033,N,116.26662,E
109,2083,2014/6/10,11:04:52,39.95945,N,116.38864,E
3304,4682,2014/6/10,11:04:52,39.85637,N,116.43245,E
3328,4686,2014/6/10,11:04:52,39.88095,N,116.35748,E
3480,5637,2014/6/10,11:04:52,39.95913,N,116.44651,E
4582,6468,2014/6/10,11:04:52,39.96636,N,116.33937,E
5504,6741,2014/6/10,11:04:52,39.97223,N,116.4408,E
5647,6766,2014/6/10,11:04:52,40.0145,N,116.45057,E
6816,8162,2014/6/10,11:04:52,39.93543,N,116.06721,E
7094,8407,2014/6/10,11:04:52,40.058,N,116.33612,E
7104,8408,2014/6/10,11:04:52,39.935,N,116.40238,E
7352,9337,2014/6/10,11:04:52,39.9797,N,116.3157,E
406,2739,2014/6/10,11:04:53,39.87217,N,116.30601,E
429,2741,2014/6/10,11:04:53,39.88088,N,116.30683,E
459,2747,2014/6/10,11:04:53,39.83074,N,116.38316,E
465,2748,2014/6/10,11:04:53,39.89846,N,116.35722,E
505,2756,2014/6/10,11:04:53,39.89948,N,116.40171,E
963,2826,2014/6/10,11:04:53,40.01384,N,116.33689,E
1015,2833,2014/6/10,11:04:53,39.81491,N,116.28452,E
2005,3122,2014/6/10,11:04:53,39.93184,N,116.31979,E
2032,3125,2014/6/10,11:04:53,39.91485,N,116.55393,E
2576,3523,2014/6/10,11:04:53,39.93232,N,116.45401,E
2655,3542,2014/6/10,11:04:53,39.89688,N,116.44012,E
3165,4657,2014/6/10,11:04:53,39.87615,N,116.36787,E
3840,5779,2014/6/10,11:04:53,39.89944,N,116.48979,E
5260,6689,2014/6/10,11:04:53,39.9914,N,116.48944,E
6433,7255,2014/6/10,11:04:53,39.90259,N,116.45554,E
6642,8092,2014/6/10,11:04:53,39.55408,N,115.71792,E
7034,8401,2014/6/10,11:04:53,39.99688,N,116.42942,E
7185,9323,2014/6/10,11:04:53,39.91182,N,116.45581,E
7551,9448,2014/6/10,11:04:53,39.94651,N,116.35315,E
7557,9449,2014/6/10,11:04:53,40.05001,N,116.61151,E
8159,10732,2014/6/10,11:04:53,39.98356,N,116.43527,E
221,2709,2014/6/10,11:04:54,39.89173,N,116.48281,E
686,2782,2014/6/10,11:04:54,39.96995,N,116.46317,E
759,2791,2014/6/10,11:04:54,39.96738,N,116.41867,E
925,2820,2014/6/10,11:04:54,39.90005,N,116.32288,E
994,2830,2014/6/10,11:04:54,39.78569,N,116.28203,E
1244,2858,2014/6/10,11:04:54,40.06061,N,116.57091,E
1591,3017,2014/6/10,11:04:54,40.03246,N,116.37123,E
2318,3421,2014/6/10,11:04:54,40.06566,N,116.58325,E
2434,3479,2014/6/10,11:04:54,39.84954,N,116.31954,E
3285,4680,2014/6/10,11:04:54,39.83084,N,116.43731,E
3672,5682,2014/6/10,11:04:54,40.16389,N,116.82228,E
5085,6642,2014/6/10,11:04:54,39.97953,N,116.56071,E
5297,6698,2014/6/10,11:04:54,39.97861,N,116.56054,E
5307,6699,2014/6/10,11:04:54,39.97137,N,116.2572,E
6817,8162,2014/6/10,11:04:54,39.93543,N,116.06721,E
6995,8397,2014/6/10,11:04:54,39.91805,N,116.35114,E
7249,9329,2014/6/10,11:04:54,40.05248,N,116.58404,E
301,2724,2014/6/10,11:04:55,39.88871,N,116.32132,E
555,2763,2014/6/10,11:04:55,39.97478,N,116.66945,E
645,2778,2014/6/10,11:04:55,40.06798,N,116.58176,E
3294,4681,2014/6/10,11:04:55,39.83207,N,116.51966,E
4174,6246,2014/6/10,11:04:55,39.92643,N,116.4956,E
5207,6677,2014/6/10,11:04:55,39.93796,N,116.45547,E
5539,6746,2014/6/10,11:04:55,39.9783,N,116.56205,E
6126,6933,2014/6/10,11:04:55,39.88503,N,116.42585,E
6359,7179,2014/6/10,11:04:55,39.94261,N,116.45887,E
7065,8404,2014/6/10,11:04:55,40.07598,N,116.36463,E
7165,8414,2014/6/10,11:04:55,40.11682,N,116.61482,E
312,2726,2014/6/10,11:04:56,39.84159,N,116.27943,E
328,2728,2014/6/10,11:04:56,39.87494,N,116.46541,E
861,2810,2014/6/10,11:04:56,39.76532,N,116.57046,E
2604,3528,2014/6/10,11:04:56,39.922,N,116.39219,E
3530,5642,2014/6/10,11:04:56,39.8988,N,116.44184,E
4212,6250,2014/6/10,11:04:56,39.94342,N,116.42794,E
4987,6592,2014/6/10,11:04:56,39.96709,N,116.39264,E
5172,6667,2014/6/10,11:04:56,39.97823,N,116.5617,E
5389,6715,2014/6/10,11:04:56,39.96764,N,116.3738,E
5914,6848,2014/6/10,11:04:56,39.97804,N,116.56196,E
6218,6968,2014/6/10,11:04:56,39.9912,N,116.48291,E
6370,7181,2014/6/10,11:04:56,39.97055,N,116.31329,E
6601,7287,2014/6/10,11:04:56,39.98575,N,116.35029,E
6818,8162,2014/6/10,11:04:56,39.93543,N,116.06722,E
1166,2850,2014/6/10,11:04:57,39.98615,N,116.32945,E
1204,2854,2014/6/10,11:04:57,39.88186,N,116.46404,E
2022,3124,2014/6/10,11:04:57,39.95958,N,116.49893,E
2391,3438,2014/6/10,11:04:57,39.90994,N,116.54882,E
2890,3895,2014/6/10,11:04:57,39.89145,N,116.40008,E
3305,4682,2014/6/10,11:04:57,39.85583,N,116.43286,E
4572,6467,2014/6/10,11:04:57,39.92747,N,116.53714,E
4666,6483,2014/6/10,11:04:57,39.89588,N,116.33554,E
4695,6488,2014/6/10,11:04:57,39.90918,N,116.43763,E
5267,6692,2014/6/10,11:04:57,40.02127,N,116.55192,E
7419,9428,2014/6/10,11:04:57,40.06754,N,116.58182,E
7434,9431,2014/6/10,11:04:57,39.99284,N,116.48866,E
7619,9467,2014/6/10,11:04:57,39.88109,N,116.2892,E
7651,9475,2014/6/10,11:04:57,40.03276,N,116.33958,E
7684,9657,2014/6/10,11:04:57,39.87123,N,116.39008,E
8142,10365,2014/6/10,11:04:57,39.94856,N,116.2435,E
8185,11669,2014/6/10,11:04:57,39.98526,N,116.47356,E
281,2722,2014/6/10,11:04:58,39.89609,N,116.24327,E
1110,2844,2014/6/10,11:04:58,39.99459,N,116.37927,E
1695,3042,2014/6/10,11:04:58,39.98676,N,116.49366,E
3560,5658,2014/6/10,11:04:58,40.06107,N,116.2434,E
3580,5664,2014/6/10,11:04:58,39.89756,N,116.43602,E
3860,5788,2014/6/10,11:04:58,39.93204,N,116.38946,E
3880,5801,2014/6/10,11:04:58,39.89733,N,116.56574,E
4110,5896,2014/6/10,11:04:58,39.95626,N,116.50164,E
4906,6560,2014/6/10,11:04:58,39.9775,N,116.33543,E
5149,6663,2014/6/10,11:04:58,39.97968,N,116.47141,E
6819,8162,2014/6/10,11:04:58,39.93542,N,116.06722,E
7439,9432,2014/6/10,11:04:58,39.8831,N,116.30551,E
7506,9445,2014/6/10,11:04:58,39.9317,N,116.37691,E
7941,9953,2014/6/10,11:04:58,39.94324,N,116.35286,E
2053,3132,2014/6/10,11:04:59,39.95461,N,116.45031,E
2700,3549,2014/6/10,11:04:59,39.89114,N,116.37837,E
2961,4615,2014/6/10,11:04:59,39.8528,N,116.23753,E
3958,5827,2014/6/10,11:04:59,39.93686,N,116.33327,E
4951,6586,2014/6/10,11:04:59,39.89986,N,116.4066,E
5053,6626,2014/6/10,11:04:59,39.88744,N,116.3616,E
5217,6679,2014/6/10,11:04:59,39.83554,N,116.36991,E
5517,6743,2014/6/10,11:04:59,39.94811,N,116.36671,E
5732,6801,2014/6/10,11:04:59,39.95486,N,116.27006,E
6586,7284,2014/6/10,11:04:59,39.94665,N,116.45565,E
7263,9330,2014/6/10,11:04:59,39.89738,N,116.38917,E
7833,9754,2014/6/10,11:04:59,39.8774,N,116.38136,E
7924,9800,2014/6/10,11:04:59,39.96722,N,116.38881,E
696,2783,2014/6/10,11:05:00,39.89704,N,116.43745,E
1359,2976,2014/6/10,11:05:00,39.96297,N,116.49385,E
1390,2982,2014/6/10,11:05:00,39.88823,N,116.36895,E
1543,3009,2014/6/10,11:05:00,40.02287,N,116.30764,E
2638,3537,2014/6/10,11:05:00,40.07598,N,116.58139,E
3815,5760,2014/6/10,11:05:00,39.85156,N,116.35095,E
4016,5846,2014/6/10,11:05:00,39.94486,N,116.48391,E
4242,6253,2014/6/10,11:05:00,39.98222,N,116.32086,E
4407,6311,2014/6/10,11:05:00,39.94856,N,116.45499,E
6415,7252,2014/6/10,11:05:00,39.99574,N,116.45167,E
6820,8162,2014/6/10,11:05:00,39.93542,N,116.06722,E
7156,8413,2014/6/10,11:05:00,40.01975,N,116.27678,E
8034,10119,2014/6/10,11:05:00,39.98279,N,116.30229,E
8112,10294,2014/6/10,11:05:00,39.8715,N,116.47207,E
165,2623,2014/6/10,11:05:01,39.96527,N,116.49718,E
339,2731,2014/6/10,11:05:01,39.95799,N,116.42206,E
2796,3751,2014/6/10,11:05:01,39.95607,N,116.45698,E
2837,3838,2014/6/10,11:05:01,39.90695,N,116.41229,E
3371,4707,2014/6/10,11:05:01,39.8695,N,116.50767,E
3621,5669,2014/6/10,11:05:01,40.05166,N,116.38692,E
3980,5832,2014/6/10,11:05:01,39.90503,N,116.45505,E
4296,6259,2014/6/10,11:05:01,39.93244,N,116.47563,E
4992,6594,2014/6/10,11:05:01,40.01191,N,116.51206,E
6273,6997,2014/6/10,11:05:01,39.97832,N,116.56056,E
7914,9788,2014/6/10,11:05:01,39.89734,N,116.2077,E
8035,10119,2014/6/10,11:05:01,39.98279,N,116.30229,E
62,2072,2014/6/10,11:05:02,39.96712,N,116.39609,E
450,2745,2014/6/10,11:05:02,39.96863,N,116.49176,E
573,2769,2014/6/10,11:05:02,39.98711,N,116.36944,E
677,2781,2014/6/10,11:05:02,39.94355,N,116.35373,E
1557,3014,2014/6/10,11:05:02,39.86578,N,116.45019,E
1992,3119,2014/6/10,11:05:02,39.91329,N,116.57088,E
3335,4692,2014/6/10,11:05:02,39.96635,N,116.24813,E
3694,5684,2014/6/10,11:05:02,39.90476,N,116.44762,E
3919,5812,2014/6/10,11:05:02,40.2023,N,117.19685,E
4183,6247,2014/6/10,11:05:02,39.86945,N,116.37646,E
4917,6566,2014/6/10,11:05:02,39.97843,N,116.56174,E
5255,6687,2014/6/10,11:05:02,39.93231,N,116.42593,E
5490,6739,2014/6/10,11:05:02,39.95343,N,116.3885,E
5786,6814,2014/6/10,11:05:02,39.97883,N,116.56134,E
6258,6988,2014/6/10,11:05:02,40.00744,N,116.42555,E
7025,8400,2014/6/10,11:05:02,39.97574,N,116.47445,E
349,2732,2014/6/10,11:05:03,40.08582,N,116.49998,E
396,2738,2014/6/10,11:05:03,39.91001,N,116.34647,E
1349,2975,2014/6/10,11:05:03,39.93166,N,116.32733,E
1770,3057,2014/6/10,11:05:03,39.89155,N,116.46648,E
2054,3132,2014/6/10,11:05:03,39.95457,N,116.45031,E
2077,3135,2014/6/10,11:05:03,39.92393,N,116.24864,E
2224,3361,2014/6/10,11:05:03,39.82945,N,116.32794,E
3217,4667,2014/6/10,11:05:03,39.95445,N,116.23626,E
3447,4724,2014/6/10,11:05:03,39.95249,N,116.46975,E
4461,6434,2014/6/10,11:05:03,39.72239,N,116.56232,E
5248,6682,2014/6/10,11:05:03,40.01271,N,116.50343,E
5421,6720,2014/6/10,11:05:03,39.90859,N,116.53429,E
5685,6780,2014/6/10,11:05:03,40.04987,N,116.61139,E
5840,6828,2014/6/10,11:05:03,40.06291,N,116.58252,E
5971,6857,2014/6/10,11:05:03,40.00734,N,116.49586,E
6821,8162,2014/6/10,11:05:03,39.93543,N,116.06722,E
8186,11669,2014/6/10,11:05:03,39.98518,N,116.47354,E
440,2743,2014/6/10,11:05:04,39.91546,N,116.45547,E
591,2772,2014/6/10,11:05:04,39.88401,N,116.31151,E
3077,4643,2014/6/10,11:05:04,39.92063,N,116.55743,E
3491,5638,2014/6/10,11:05:04,40.07593,N,116.58102,E
4098,5870,2014/6/10,11:05:04,39.96008,N,116.45246,E
6253,6987,2014/6/10,11:05:04,39.96743,N,116.39059,E
6986,8376,2014/6/10,11:05:04,39.9753,N,116.39556,E
7407,9426,2014/6/10,11:05:04,40.00783,N,116.50491,E
7876,9768,2014/6/10,11:05:04,40.11072,N,116.35712,E
8133,10330,2014/6/10,11:05:04,37.12873,N,114.66535,E
16,1380,2014/6/10,11:05:05,39.96545,N,116.45831,E
748,2790,2014/6/10,11:05:05,39.9121,N,116.3391,E
1272,2863,2014/6/10,11:05:05,39.95278,N,116.30259,E
1627,3021,2014/6/10,11:05:05,39.87038,N,116.39394,E
2325,3422,2014/6/10,11:05:05,40.00714,N,116.50436,E
2446,3480,2014/6/10,11:05:05,39.97281,N,116.45904,E
2541,3508,2014/6/10,11:05:05,39.94316,N,116.42749,E
3206,4664,2014/6/10,11:05:05,40.00037,N,116.49821,E
3448,4724,2014/6/10,11:05:05,39.95253,N,116.46986,E
4130,6175,2014/6/10,11:05:05,39.95655,N,116.44788,E
4981,6591,2014/6/10,11:05:05,40.37747,N,116.85773,E
5071,6632,2014/6/10,11:05:05,39.97838,N,116.5618,E
5106,6647,2014/6/10,11:05:05,39.95604,N,116.44061,E
5140,6662,2014/6/10,11:05:05,39.87407,N,116.21995,E
5678,6770,2014/6/10,11:05:05,39.9251,N,116.49563,E
5727,6800,2014/6/10,11:05:05,39.95373,N,116.44293,E
5898,6846,2014/6/10,11:05:05,39.96811,N,116.42442,E
5988,6868,2014/6/10,11:05:05,39.97528,N,116.3743,E
5993,6869,2014/6/10,11:05:05,39.86077,N,116.37218,E
6477,7264,2014/6/10,11:05:05,40.01037,N,116.4646,E
6822,8162,2014/6/10,11:05:05,39.93543,N,116.06722,E
6955,8343,2014/6/10,11:05:05,40.29613,N,116.7996,E
7085,8406,2014/6/10,11:05:05,40.00784,N,116.52371,E
7305,9333,2014/6/10,11:05:05,39.89915,N,116.46065,E
1952,3113,2014/6/10,11:05:06,39.90517,N,116.43596,E
2087,3139,2014/6/10,11:05:06,39.91209,N,116.48357,E
3009,4624,2014/6/10,11:05:06,39.95464,N,116.44684,E
3065,4641,2014/6/10,11:05:06,39.89177,N,116.46601,E
3078,4643,2014/6/10,11:05:06,39.92073,N,116.55744,E
3329,4687,2014/6/10,11:05:06,39.93253,N,116.46119,E
3734,5693,2014/6/10,11:05:06,39.88964,N,116.42331,E
4788,6499,2014/6/10,11:05:06,39.88182,N,116.38879,E
4849,6509,2014/6/10,11:05:06,39.90646,N,116.32961,E
7015,8399,2014/6/10,11:05:06,40.05794,N,116.33606,E
7469,9440,2014/6/10,11:05:06,39.93165,N,116.41142,E
7858,9766,2014/6/10,11:05:06,39.88938,N,116.29552,E
581,2771,2014/6/10,11:05:07,39.74477,N,116.33589,E
1083,2841,2014/6/10,11:05:07,39.91114,N,116.45118,E
1135,2846,2014/6/10,11:05:07,39.8909,N,116.25903,E
2255,3364,2014/6/10,11:05:07,39.86541,N,116.37302,E
3929,5818,2014/6/10,11:05:07,39.96799,N,116.42285,E
6097,6929,2014/6/10,11:05:07,40.04386,N,116.60287,E
6823,8162,2014/6/10,11:05:07,39.93543,N,116.06721,E
7056,8403,2014/6/10,11:05:07,39.86407,N,116.39735,E
950,2823,2014/6/10,11:05:08,39.955,N,116.37342,E
2688,3548,2014/6/10,11:05:08,39.97616,N,116.47003,E
2731,3559,2014/6/10,11:05:08,39.9063,N,116.31635,E
3256,4677,2014/6/10,11:05:08,39.95002,N,116.44842,E
4392,6271,2014/6/10,11:05:08,39.96242,N,116.45381,E
5238,6681,2014/6/10,11:05:08,39.87107,N,116.38922,E
5411,6718,2014/6/10,11:05:08,39.9719,N,116.46561,E
5884,6843,2014/6/10,11:05:08,39.92282,N,116.40526,E
6223,6973,2014/6/10,11:05:08,39.98074,N,116.35969,E
7196,9324,2014/6/10,11:05:08,40.08923,N,116.27402,E
7372,9340,2014/6/10,11:05:08,40.00451,N,116.46112,E
7507,9445,2014/6/10,11:05:08,39.9317,N,116.37691,E
166,2623,2014/6/10,11:05:09,39.96528,N,116.49718,E
207,2708,2014/6/10,11:05:09,39.95785,N,116.41286,E
476,2753,2014/6/10,11:05:09,39.90024,N,116.6428,E
1292,2879,2014/6/10,11:05:09,39.90737,N,116.51805,E
2055,3132,2014/6/10,11:05:09,39.95462,N,116.45038,E
2108,3143,2014/6/10,11:05:09,39.89242,N,116.3381,E
3521,5641,2014/6/10,11:05:09,39.89717,N,116.43705,E
3632,5670,2014/6/10,11:05:09,39.97727,N,116.29455,E
5338,6704,2014/6/10,11:05:09,39.97843,N,116.55926,E
5468,6735,2014/6/10,11:05:09,39.95369,N,116.43862,E
6053,6881,2014/6/10,11:05:09,40.09822,N,116.64475,E
6824,8162,2014/6/10,11:05:09,39.93543,N,116.06721,E
7219,9326,2014/6/10,11:05:09,39.88408,N,116.45384,E
1102,2843,2014/6/10,11:05:10,39.92143,N,116.36718,E
1570,3015,2014/6/10,11:05:10,39.8831,N,116.46149,E
1606,3018,2014/6/10,11:05:10,39.84764,N,116.33557,E
2133,3151,2014/6/10,11:05:10,39.96033,N,116.45273,E
2203,3359,2014/6/10,11:05:10,39.9673,N,116.39583,E
3088,4645,2014/6/10,11:05:10,39.88725,N,116.63792,E
4839,6508,2014/6/10,11:05:10,39.90784,N,116.20991,E
5000,6598,2014/6/10,11:05:10,39.87193,N,116.48309,E
5180,6671,2014/6/10,11:05:10,40.01153,N,116.5048,E
5350,6706,2014/6/10,11:05:10,40.05445,N,116.41477,E
5779,6812,2014/6/10,11:05:10,40.00744,N,116.53542,E
6485,7265,2014/6/10,11:05:10,39.98212,N,116.29412,E
6572,7282,2014/6/10,11:05:10,39.98163,N,116.47503,E
6965,8351,2014/6/10,11:05:10,39.97434,N,116.4682,E
7373,9340,2014/6/10,11:05:10,40.00417,N,116.46114,E
52,2068,2014/6/10,11:05:11,39.97602,N,116.46875,E
779,2793,2014/6/10,11:05:11,39.91093,N,116.54846,E
1571,3015,2014/6/10,11:05:11,39.8831,N,116.46149,E
3410,4715,2014/6/10,11:05:11,39.89126,N,116.45222,E
3441,4720,2014/6/10,11:05:11,39.94117,N,116.53429,E
3806,5757,2014/6/10,11:05:11,39.89021,N,116.34268,E
3939,5820,2014/6/10,11:05:11,39.98855,N,116.50304,E
3949,5826,2014/6/10,11:05:11,39.92281,N,116.53718,E
4084,5867,2014/6/10,11:05:11,39.87181,N,116.40782,E
4419,6312,2014/6/10,11:05:11,39.92731,N,116.30385,E
4553,6465,2014/6/10,11:05:11,39.93111,N,116.33737,E
5328,6703,2014/6/10,11:05:11,39.97801,N,116.56156,E
6825,8162,2014/6/10,11:05:11,39.93544,N,116.06721,E
7136,8411,2014/6/10,11:05:11,40.04242,N,116.28041,E
7374,9340,2014/6/10,11:05:11,40.00405,N,116.46115,E
7387,9416,2014/6/10,11:05:11,39.854,N,116.45575,E
7728,9686,2014/6/10,11:05:11,39.9651,N,116.31418,E
7932,9952,2014/6/10,11:05:11,39.91924,N,116.45,E
566,2765,2014/6/10,11:05:12,39.88814,N,116.3593,E
940,2821,2014/6/10,11:05:12,40.0813,N,116.35152,E
1572,3015,2014/6/10,11:05:12,39.8831,N,116.46136,E
1916,3110,2014/6/10,11:05:12,39.99571,N,116.35793,E
2675,3547,2014/6/10,11:05:12,39.86295,N,116.5078,E
4440,6420,2014/6/10,11:05:12,40.002,N,116.45155,E
5028,6614,2014/6/10,11:05:12,40.14071,N,116.94275,E
6077,6927,2014/6/10,11:05:12,39.93648,N,116.34934,E
6171,6938,2014/6/10,11:05:12,39.96145,N,116.54134,E
6213,6960,2014/6/10,11:05:12,40.04955,N,116.6104,E
7444,9433,2014/6/10,11:05:12,39.97004,N,116.30051,E
8077,10126,2014/6/10,11:05:12,39.8355,N,116.28124,E
1716,3048,2014/6/10,11:05:13,39.90425,N,116.35688,E
1729,3050,2014/6/10,11:05:13,39.8242,N,116.28409,E
1809,3064,2014/6/10,11:05:13,39.92992,N,116.39963,E
2043,3129,2014/6/10,11:05:13,39.98987,N,116.37646,E
4009,5841,2014/6/10,11:05:13,39.87007,N,116.48966,E
4874,6512,2014/6/10,11:05:13,39.97509,N,116.32406,E
6008,6871,2014/6/10,11:05:13,39.99746,N,116.47256,E
6248,6986,2014/6/10,11:05:13,39.9371,N,116.42747,E
6826,8162,2014/6/10,11:05:13,39.93543,N,116.06721,E
7280,9331,2014/6/10,11:05:13,40.02483,N,116.54068,E
2486,3496,2014/6/10,11:05:14,39.87801,N,116.63987,E
5876,6842,2014/6/10,11:05:14,39.97827,N,116.5617,E
6187,6947,2014/6/10,11:05:14,39.99385,N,116.35905,E
6325,7174,2014/6/10,11:05:14,39.90828,N,116.42876,E
7005,8398,2014/6/10,11:05:14,40.03917,N,116.46481,E
611,2775,2014/6/10,11:05:15,39.91438,N,116.4157,E
1156,2849,2014/6/10,11:05:15,39.9461,N,116.31869,E
1177,2851,2014/6/10,11:05:15,39.91637,N,116.2589,E
1189,2852,2014/6/10,11:05:15,39.98505,N,116.32635,E
1382,2981,2014/6/10,11:05:15,39.94893,N,116.33098,E
4959,6588,2014/6/10,11:05:15,39.93297,N,116.37371,E
6680,8158,2014/6/10,11:05:15,39.65906,N,116.67122,E
7264,9330,2014/6/10,11:05:15,39.89738,N,116.38917,E
7601,9460,2014/6/10,11:05:15,39.85798,N,116.37227,E
272,2721,2014/6/10,11:05:16,39.87049,N,116.43774,E
1830,3069,2014/6/10,11:05:16,40.04984,N,116.61069,E
2234,3362,2014/6/10,11:05:16,39.949,N,116.41681,E
3004,4623,2014/6/10,11:05:16,39.97081,N,116.39431,E
4165,6245,2014/6/10,11:05:16,39.92282,N,116.4277,E
4809,6502,2014/6/10,11:05:16,39.88812,N,116.37788,E
6547,7277,2014/6/10,11:05:16,40.08645,N,116.69279,E
6827,8162,2014/6/10,11:05:16,39.93542,N,116.06721,E
7265,9330,2014/6/10,11:05:16,39.89738,N,116.38917,E
7641,9472,2014/6/10,11:05:16,39.88229,N,116.30202,E
123,2084,2014/6/10,11:05:17,39.90761,N,116.3381,E
1972,3116,2014/6/10,11:05:17,39.84128,N,116.41106,E
2512,3499,2014/6/10,11:05:17,39.95532,N,116.30943,E
3114,4649,2014/6/10,11:05:17,39.89779,N,116.47121,E
3357,4705,2014/6/10,11:05:17,39.93456,N,116.34982,E
4275,6257,2014/6/10,11:05:17,39.9692,N,116.4276,E
4286,6258,2014/6/10,11:05:17,39.98681,N,116.383,E
5959,6855,2014/6/10,11:05:17,39.94754,N,116.44746,E
6460,7262,2014/6/10,11:05:17,40.01623,N,116.51622,E
6548,7277,2014/6/10,11:05:17,40.08649,N,116.69284,E
7824,9750,2014/6/10,11:05:17,39.93904,N,116.36651,E
1800,3063,2014/6/10,11:05:18,39.90315,N,116.43627,E
1906,3109,2014/6/10,11:05:18,39.90331,N,116.42986,E
2304,3392,2014/6/10,11:05:18,39.93523,N,116.49747,E
2343,3426,2014/6/10,11:05:18,39.91085,N,116.53801,E
2497,3498,2014/6/10,11:05:18,39.96659,N,116.3549,E
3115,4649,2014/6/10,11:05:18,39.89775,N,116.47113,E
3157,4655,2014/6/10,11:05:18,39.72112,N,115.96369,E
3704,5685,2014/6/10,11:05:18,39.97834,N,116.4933,E
4074,5862,2014/6/10,11:05:18,39.89938,N,116.48429,E
4382,6270,2014/6/10,11:05:18,39.94713,N,116.36475,E
4606,6470,2014/6/10,11:05:18,39.87683,N,116.49138,E
4929,6571,2014/6/10,11:05:18,39.9902,N,116.41785,E
5739,6805,2014/6/10,11:05:18,39.92998,N,116.4552,E
6828,8162,2014/6/10,11:05:18,39.93541,N,116.06721,E
7266,9330,2014/6/10,11:05:18,39.89738,N,116.38917,E
7508,9445,2014/6/10,11:05:18,39.9317,N,116.37691,E
7552,9448,2014/6/10,11:05:18,39.9465,N,116.35381,E
384,2737,2014/6/10,11:05:19,39.89886,N,116.37796,E
1617,3019,2014/6/10,11:05:19,39.9661,N,116.31609,E
2521,3502,2014/6/10,11:05:19,39.90714,N,116.28881,E
2981,4618,2014/6/10,11:05:19,40.02972,N,116.36642,E
3602,5666,2014/6/10,11:05:19,39.93221,N,116.47229,E
4493,6442,2014/6/10,11:05:19,39.96025,N,116.55275,E
5096,6645,2014/6/10,11:05:19,39.91241,N,116.44526,E
5794,6815,2014/6/10,11:05:19,39.98056,N,116.32695,E
5905,6847,2014/6/10,11:05:19,40.04979,N,116.61181,E
7362,9339,2014/6/10,11:05:19,40.07606,N,116.58131,E
87,2077,2014/6/10,11:05:20,39.88538,N,116.39544,E
97,2080,2014/6/10,11:05:20,39.97529,N,116.36313,E
906,2818,2014/6/10,11:05:20,39.79913,N,116.47412,E
1073,2839,2014/6/10,11:05:20,39.93354,N,116.4024,E
2262,3368,2014/6/10,11:05:20,39.94777,N,116.38777,E
2294,3389,2014/6/10,11:05:20,40.04984,N,116.61076,E
2597,3525,2014/6/10,11:05:20,40.03304,N,116.56606,E
2921,4441,2014/6/10,11:05:20,40.01453,N,116.46726,E
3550,5652,2014/6/10,11:05:20,39.83247,N,116.31426,E
6512,7269,2014/6/10,11:05:20,40.37792,N,116.839,E
6653,8155,2014/6/10,11:05:20,39.95785,N,116.44239,E
6829,8162,2014/6/10,11:05:20,39.93541,N,116.06721,E
7075,8405,2014/6/10,11:05:20,40.05794,N,116.33615,E
7328,9335,2014/6/10,11:05:20,39.88304,N,116.4498,E
8198,11670,2014/6/10,11:05:20,40.04985,N,116.61065,E
526,2759,2014/6/10,11:05:21,39.97157,N,116.30068,E
3098,4647,2014/6/10,11:05:21,39.90716,N,116.47315,E
3894,5804,2014/6/10,11:05:21,39.93532,N,116.48396,E
5345,6705,2014/6/10,11:05:21,40.26437,N,116.72929,E
5476,6736,2014/6/10,11:05:21,39.9809,N,116.46455,E
6016,6873,2014/6/10,11:05:21,40.03843,N,116.52606,E
6334,7176,2014/6/10,11:05:21,39.88855,N,116.33154,E
7810,9732,2014/6/10,11:05:21,39.93129,N,116.27231,E
839,2807,2014/6/10,11:05:22,39.71817,N,116.4248,E
2183,3192,2014/6/10,11:05:22,40.04877,N,116.59503,E
2420,3469,2014/6/10,11:05:22,40.04977,N,116.6108,E
4322,6262,2014/6/10,11:05:22,39.89942,N,116.4001,E
4593,6469,2014/6/10,11:05:22,39.97167,N,116.49752,E
5278,6693,2014/6/10,11:05:22,39.97884,N,116.56137,E
5612,6760,2014/6/10,11:05:22,39.85491,N,116.34112,E
5827,6823,2014/6/10,11:05:22,39.97831,N,116.56167,E
6830,8162,2014/6/10,11:05:22,39.93541,N,116.06719,E
242,2715,2014/6/10,11:05:23,39.90324,N,116.42999,E
659,2779,2014/6/10,11:05:23,39.91184,N,116.44566,E
802,2798,2014/6/10,11:05:23,39.92349,N,116.26874,E
1656,3028,2014/6/10,11:05:23,39.95585,N,116.39805,E
2878,3886,2014/6/10,11:05:23,39.90688,N,116.4516,E
3571,5661,2014/6/10,11:05:23,39.98897,N,116.33822,E
6046,6880,2014/6/10,11:05:23,39.97813,N,116.56156,E
6151,6936,2014/6/10,11:05:23,39.97828,N,116.56174,E
7230,9327,2014/6/10,11:05:23,39.86688,N,116.30838,E
7576,9455,2014/6/10,11:05:23,40.03783,N,116.52515,E
8036,10119,2014/6/10,11:05:23,39.98281,N,116.30232,E
8089,10127,2014/6/10,11:05:23,39.95851,N,116.45075,E
8160,10732,2014/6/10,11:05:23,39.98467,N,116.4398,E
1340,2973,2014/6/10,11:05:24,39.98239,N,116.47686,E
1941,3112,2014/6/10,11:05:24,39.95507,N,116.31717,E
1962,3115,2014/6/10,11:05:24,39.86009,N,116.42679,E
